Duration_179000
8123,0
9563,0
9608,0
8123,1
8168,1
9563,1
9608,1
1598,3
3758,3
4455,3
7307,3
7594,3
8123,3
8168,3
9563,3
9608,3
9743,3
8129,4
8168,4
5985,5
6008,5
6210,5
6233,5
6255,5
6300,5
6323,5
6480,5
6503,5
6705,5
6930,5
6975,5
7020,5
7229,5
7307,5
7324,5
7345,5
7583,5
7605,5
7624,5
7627,5
8123,5
8303,5
8325,5
8348,5
9023,5
9045,5
9059,5
9068,5
9563,5
9608,5
9765,5
9788,5
1058,6
1778,6
3218,6
3938,6
5985,6
6008,6
6120,6
6143,6
6278,6
6323,6
6480,6
6705,6
6840,6
6930,6
6975,6
7020,6
7229,6
7290,6
7307,6
7341,6
7605,6
7628,6
8129,6
8168,6
8303,6
9023,6
9045,6
9068,6
9743,6
7307,7
7583,7
8303,7
9023,7
765,8
945,8
949,8
969,8
1080,8
1103,8
1170,8
1193,8
1215,8
1260,8
1800,8
1823,8
1890,8
1913,8
1958,8
1980,8
2003,8
2160,8
2183,8
2430,8
2453,8
2610,8
2633,8
2745,8
2768,8
2925,8
3105,8
3240,8
3263,8
3330,8
3353,8
3375,8
3398,8
3420,8
3629,8
3960,8
3983,8
4320,8
4343,8
5310,8
5985,8
6165,8
6188,8
6210,8
6233,8
6255,8
6278,8
6300,8
6323,8
6345,8
6368,8
6390,8
6413,8
6435,8
6458,8
6480,8
6503,8
6705,8
6885,8
6930,8
6975,8
7020,8
7110,8
7155,8
7200,8
7245,8
7324,8
7341,8
7605,8
7628,8
7650,8
7875,8
7898,8
8325,8
8348,8
8393,8
8595,8
9045,8
9068,8
9090,8
9315,8
9338,8
9810,8
5985,9
6008,9
6210,9
6233,9
6255,9
6278,9
6300,9
6323,9
6480,9
6503,9
6705,9
6930,9
6975,9
7020,9
7200,9
7341,9
7605,9
7628,9
8325,9
8348,9
9045,9
9068,9
9765,9
9788,9
90,10
135,10
270,10
315,10
338,10
450,10
473,10
495,10
585,10
608,10
675,10
765,10
788,10
855,10
878,10
945,10
968,10
1125,10
1148,10
1170,10
1193,10
1215,10
1260,10
1283,10
1350,10
1373,10
1440,10
1463,10
1665,10
1688,10
1845,10
1868,10
1890,10
1913,10
1935,10
1958,10
1980,10
2003,10
2070,10
2093,10
2160,10
2183,10
2430,10
2453,10
2475,10
2610,10
2633,10
2655,10
2745,10
2768,10
2835,10
2925,10
2948,10
3015,10
3038,10
3105,10
3128,10
3285,10
3308,10
3330,10
3353,10
3375,10
3398,10
3420,10
3443,10
3510,10
3533,10
3600,10
3623,10
3825,10
3848,10
4005,10
4028,10
4050,10
4095,10
4118,10
4140,10
4163,10
4230,10
4253,10
4320,10
4343,10
5310,10
5670,10
6030,10
6053,10
6345,10
6368,10
6525,10
6548,10
6750,10
7245,10
7307,10
7358,10
7375,10
7583,10
7650,10
7673,10
7875,10
7898,10
8321,10
8370,10
8393,10
8550,10
8595,10
8618,10
9029,10
9090,10
9113,10
9315,10
9338,10
9810,10
9833,10
10035,10
10058,10
10395,10
10440,10
10575,10
10620,10
10643,10
90,11
270,11
450,11
473,11
585,11
608,11
765,11
788,11
945,11
968,11
1170,11
1193,11
1215,11
1238,11
1260,11
1283,11
1440,11
1463,11
1665,11
1688,11
1935,11
1958,11
2003,11
2183,11
2430,11
2453,11
2610,11
2633,11
2745,11
2768,11
2925,11
2948,11
3128,11
3353,11
3375,11
3398,11
3443,11
3600,11
3623,11
3825,11
3848,11
4050,11
4073,11
4095,11
4118,11
4140,11
4163,11
4320,11
4343,11
5310,11
5670,11
6030,11
6053,11
6345,11
6525,11
6548,11
6554,11
6750,11
7065,11
7245,11
7673,11
7875,11
7898,11
8370,11
8393,11
8595,11
8618,11
9113,11
9315,11
9338,11
9810,11
9833,11
10058,11
10395,11
10575,11
90,12
270,12
279,12
450,12
473,12
518,12
585,12
608,12
698,12
765,12
788,12
945,12
1176,12
1193,12
1197,12
1260,12
1283,12
1442,12
1457,12
1463,12
1471,12
1665,12
1689,12
1694,12
1890,12
1913,12
1935,12
1938,12
1961,12
1981,12
1985,12
2160,12
2430,12
2453,12
2498,12
2610,12
2633,12
2678,12
2858,12
2955,12
3105,12
3128,12
3330,12
3353,12
3398,12
3420,12
3600,12
3605,12
3608,12
3623,12
3825,12
3848,12
4051,12
4095,12
4118,12
4590,12
4950,12
5220,12
5265,12
5310,12
5355,12
5400,12
5445,12
5496,12
5580,12
5625,12
5715,12
5760,12
5805,12
6075,12
6368,12
6480,12
6529,12
6553,12
6750,12
7039,12
7041,12
7048,12
7053,12
7246,12
7249,12
7470,12
7493,12
7515,12
7538,12
7650,12
7695,12
7718,12
7740,12
7763,12
7785,12
7808,12
7830,12
7853,12
7875,12
7880,12
7898,12
7965,12
7988,12
8010,12
8027,12
8044,12
8055,12
8190,12
8213,12
8235,12
8258,12
8370,12
8415,12
8438,12
8460,12
8483,12
8505,12
8528,12
8550,12
8573,12
8685,12
8708,12
8730,12
8747,12
8764,12
8777,12
8779,12
8910,12
8933,12
8955,12
8978,12
9090,12
9113,12
9120,12
9135,12
9158,12
9180,12
9203,12
9225,12
9248,12
9270,12
9293,12
9315,12
9338,12
9405,12
9428,12
9450,12
9467,12
9484,12
9495,12
9630,12
9653,12
9675,12
9698,12
9833,12
9855,12
9878,12
9900,12
9923,12
9945,12
9968,12
9990,12
10013,12
10035,12
10125,12
10148,12
10171,12
10187,12
10189,12
10191,12
10193,12
10395,12
45,13
225,13
405,13
428,13
473,13
518,13
630,13
653,13
698,13
765,13
810,13
833,13
945,13
968,13
990,13
1013,13
1283,13
1305,13
1328,13
1485,13
1502,13
1519,13
1665,13
1689,13
1710,13
1733,13
1913,13
1935,13
1958,13
2025,13
2048,13
2183,13
