Duration_90000
0,20
78,20
308,20
386,20
68,23
376,23
60,25
136,25
366,25
444,25
0,27
48,27
78,27
126,27
156,27
308,27
356,27
386,27
434,27
464,27
232,28
540,28
146,29
454,29
270,30
0,32
78,32
308,32
386,32
156,34
300,34
464,34
232,35
540,35
212,37
270,37
522,37
156,39
464,39
232,40
540,40
270,42
164,43
184,43
474,43
492,43
0,44
30,44
68,44
88,44
108,44
252,44
308,44
338,44
376,44
396,44
414,44
10,46
60,46
204,46
242,46
260,46
300,46
318,46
366,46
512,46
20,47
48,47
126,47
232,47
270,47
290,47
328,47
356,47
434,47
540,47
40,49
156,49
194,49
280,49
348,49
464,49
502,49
550,49
78,51
116,51
174,51
386,51
426,51
482,51
560,51
98,52
404,52
570,52
