Duration_12000
0,17
43,19
22,26
352,28
0,29
139,29
160,29
181,29
203,29
480,29
501,29
522,29
544,29
11,31
22,31
224,31
245,31
267,31
288,31
373,31
565,31
586,31
607,31
629,31
6,33
54,33
75,33
96,33
118,33
309,33
331,33
363,33
379,33
394,33
416,33
437,33
458,33
650,33
16,35
32,35
48,35
384,35
149,36
171,36
192,36
213,36
368,36
490,36
512,36
533,36
554,36
22,38
38,38
235,38
256,38
277,38
299,38
389,38
576,38
597,38
618,38
64,40
86,40
107,40
128,40
320,40
341,40
405,40
426,40
448,40
469,40
607,43
54,45
96,45
586,45
32,47
64,47
107,47
213,47
267,47
554,47
607,47
0,48
22,48
75,48
118,48
171,48
203,48
235,48
277,48
309,48
341,48
394,48
437,48
480,48
512,48
544,48
576,48
6,50
149,50
192,50
197,50
224,50
245,50
288,50
320,50
405,50
448,50
490,50
533,50
538,50
565,50
54,52
96,52
139,52
160,52
195,52
235,52
277,52
309,52
331,52
394,52
416,52
458,52
501,52
536,52
576,52
43,53
64,55
107,55
149,55
213,55
245,55
288,55
320,55
384,55
405,55
448,55
490,55
554,55
0,57
75,57
118,57
160,57
203,57
331,57
373,57
416,57
458,57
501,57
544,57
11,59
192,59
197,59
363,59
368,59
384,59
533,59
538,59
32,60
181,60
195,60
352,60
365,60
373,60
522,60
536,60
363,62
368,62
352,64
365,64
