Duration_10000
0,28
326,28
163,29
489,29
153,43
316,43
0,45
31,45
163,45
194,45
11,47
41,47
72,47
143,47
173,47
204,47
234,47
305,47
21,48
51,48
82,48
112,48
133,48
183,48
214,48
244,48
275,48
295,48
326,48
356,48
489,48
519,48
61,50
92,50
122,50
224,50
255,50
285,50
336,50
367,50
397,50
468,50
499,50
529,50
560,50
631,50
102,52
265,52
346,52
376,52
407,52
458,52
509,52
539,52
570,52
621,52
387,53
417,53
448,53
550,53
580,53
610,53
428,55
590,55
