Duration_12000
161,29
395,29
395,30
102,31
248,31
336,31
44,33
278,33
175,36
629,36
117,38
351,38
409,38
512,38
58,40
292,40
190,41
424,41
424,42
131,43
205,43
366,43
644,43
73,45
219,45
307,45
439,45
527,45
161,48
658,48
102,50
248,50
336,50
453,50
541,50
556,50
658,50
673,50
687,51
0,52
44,52
234,52
278,52
556,52
629,52
687,52
161,53
512,53
563,53
570,53
102,55
336,55
556,55
629,55
14,57
44,57
161,57
248,57
278,57
336,57
395,57
512,57
702,57
717,57
29,59
102,59
263,59
336,59
44,60
146,60
278,60
629,60
88,62
322,62
395,62
512,62
585,62
395,64
468,64
600,64
380,67
483,67
614,67
497,69
