Duration_180000
5153,5
5178,5
5203,5
5228,5
5553,5
5578,5
5603,5
5628,5
2721,7
4328,7
5128,7
5853,7
5891,7
5916,7
5941,7
5153,8
5178,8
5203,8
5228,8
5553,8
5578,8
5603,8
5628,8
1129,9
2515,9
2746,9
3553,9
3753,9
4353,9
4553,9
5353,9
5378,9
5403,9
5422,9
5441,9
5753,9
5778,9
5803,9
5822,9
5841,9
7203,9
7228,9
7253,9
7278,9
8003,9
8028,9
8078,9
8103,9
8128,9
8153,9
8178,9
8803,9
8853,9
8903,9
9203,9
10010,9
10210,9
5178,10
5203,10
5228,10
5232,10
5253,10
5278,10
5303,10
5328,10
5353,10
5378,10
5403,10
5423,10
5441,10
5528,10
5578,10
5628,10
5632,10
5635,10
5653,10
5678,10
5703,10
5728,10
5753,10
5778,10
5803,10
5822,10
5841,10
6403,10
7203,10
7228,10
7253,10
8028,10
8153,10
8178,10
8803,10
8853,10
5353,11
5378,11
5403,11
5422,11
5441,11
5753,11
5778,11
5803,11
5822,11
5841,11
2438,12
4053,12
4078,12
4103,12
4128,12
4853,12
4878,12
4903,12
4928,12
5453,12
5478,12
5503,12
5803,12
5822,12
6003,12
6103,12
6403,12
6503,12
6603,12
6803,12
6828,12
6853,12
6878,12
6903,12
6928,12
6953,12
7203,12
7228,12
7253,12
7278,12
7303,12
7328,12
7353,12
7378,12
7403,12
7428,12
7603,12
7628,12
7653,12
7678,12
7703,12
7728,12
7753,12
8003,12
8028,12
8053,12
8078,12
8103,12
8128,12
8153,12
8178,12
8203,12
8228,12
8403,12
8428,12
8453,12
8478,12
8503,12
8528,12
8553,12
8803,12
8828,12
8853,12
8878,12
8903,12
8928,12
8953,12
8978,12
9003,12
9028,12
10510,12
10535,12
10560,12
10585,12
6403,13
6503,13
7203,13
7228,13
7253,13
7278,13
7303,13
7328,13
7353,13
7378,13
8003,13
8028,13
8053,13
8081,13
8103,13
8128,13
8153,13
8178,13
8803,13
8828,13
8853,13
8878,13
8903,13
8928,13
8953,13
8978,13
2335,14
2541,14
3928,14
3953,14
3978,14
4003,14
4028,14
4153,14
4178,14
4203,14
4753,14
4778,14
4803,14
4828,14
4953,14
4978,14
5003,14
6178,14
6203,14
6303,14
6591,14
6596,14
6598,14
6653,14
6778,14
6978,14
7003,14
7028,14
7078,14
7083,14
7103,14
7128,14
7153,14
7178,14
7453,14
7478,14
7503,14
7528,14
7553,14
7578,14
7778,14
7803,14
7828,14
7853,14
7878,14
7903,14
7929,14
7931,14
7953,14
7978,14
8078,14
8253,14
8278,14
8303,14
8308,14
8353,14
8359,14
8578,14
8603,14
8628,14
8653,14
8728,14
8753,14
8778,14
9053,14
9078,14
9103,14
9153,14
10410,14
10435,14
10460,14
10485,14
10610,14
10635,14
10660,14
2232,15
3878,15
3884,15
3903,15
4228,15
4653,15
4703,15
4728,15
5028,15
6204,15
6303,15
6403,15
6703,15
6778,15
7003,15
7028,15
7053,15
7078,15
7203,15
7253,15
7278,15
7303,15
7309,15
7328,15
7378,15
7503,15
7578,15
7853,15
7878,15
7928,15
7930,15
7934,15
7953,15
7978,15
8003,15
8028,15
8036,15
8128,15
8153,15
8358,15
8653,15
8703,15
8728,15
8753,15
8803,15
8828,15
8878,15
8903,15
8978,15
9128,15
9178,15
2592,16
4203,16
4228,16
5003,16
5028,16
6203,16
6303,16
6578,16
6778,16
7003,16
7028,16
7053,16
7078,16
7103,16
7128,16
7153,16
7178,16
7503,16
7528,16
7553,16
7578,16
7803,16
7828,16
7853,16
7878,16
7903,16
7928,16
7953,16
7978,16
8303,16
8328,16
8353,16
8378,16
8603,16
8628,16
8653,16
8678,16
8728,16
8753,16
8778,16
9103,16
9128,16
9153,16
9178,16
10660,16
10685,16
1526,17
1563,17
1601,17
2026,17
2232,17
2643,17
3653,17
3678,17
3703,17
3728,17
3878,17
3928,17
