Duration_180000
7667,3
9056,3
9087,3
9107,3
12327,3
12807,3
13127,3
13331,3
1177,4
1367,4
2067,4
2707,4
2727,4
2886,4
3926,4
3956,4
3986,4
8807,4
8826,4
8846,4
8866,4
8886,4
8906,4
8926,4
8946,4
8966,4
8996,4
9026,4
9127,4
9767,4
10247,4
11327,4
11417,4
11647,4
11657,4
3687,5
3707,5
3727,5
3747,5
3767,5
3787,5
3806,5
3826,5
3846,5
3866,5
3886,5
3906,5
4006,5
4647,5
5127,5
5157,5
5187,5
6167,5
6527,5
6537,5
6727,5
6807,5
7046,5
7127,5
7687,5
7717,5
7747,5
7777,5
7826,5
7846,5
8006,5
12407,5
12427,5
12447,5
12477,5
12846,5
13167,5
13329,5
3367,6
3387,6
3407,6
3427,6
3447,6
3467,6
3487,6
3507,6
3527,6
3547,6
3567,6
3587,6
3607,6
3627,6
3647,6
3667,6
12277,6
12487,6
12547,6
3046,7
3067,7
3087,7
3107,7
3127,7
3147,7
3167,7
3187,7
3207,7
3227,7
3247,7
3267,7
3287,7
3307,7
3327,7
3347,7
8487,7
8507,7
8527,7
8547,7
8567,7
8587,7
8607,7
8627,7
8647,7
8667,7
8687,7
8707,7
8727,7
8747,7
8767,7
8787,7
12567,7
12697,7
12886,7
13016,7
13209,7
6527,8
6537,8
8167,8
8187,8
8207,8
8227,8
8247,8
8267,8
8287,8
8307,8
8327,8
8365,8
8387,8
8407,8
8427,8
8447,8
8467,8
13323,8
1125,9
9056,9
9087,9
9107,9
10727,9
11367,9
12277,9
12447,9
12477,9
5607,10
5617,10
5637,10
6247,10
6277,10
7657,10
8966,10
8996,10
9026,10
12807,10
13127,10
13321,10
1197,11
1257,11
1367,11
2057,11
2697,11
3926,11
3956,11
3986,11
9607,11
9647,11
9677,11
10247,11
10567,11
10807,11
11026,11
11207,11
11327,11
11437,11
11497,11
11647,11
11657,11
1167,12
1287,12
1445,12
1467,12
1487,12
1507,12
1767,12
1787,12
1806,12
1826,12
2087,12
2107,12
2127,12
2147,12
2407,12
2427,12
2447,12
2467,12
3846,12
3866,12
3886,12
3906,12
4487,12
4527,12
4557,12
5127,12
5157,12
5187,12
5447,12
5457,12
5477,12
5687,12
5697,12
5717,12
5846,12
5876,12
5916,12
6087,12
6117,12
6317,12
6367,12
7687,12
7717,12
7747,12
7777,12
7816,12
9447,12
9487,12
10087,12
10127,12
10407,12
10731,12
10886,12
11046,12
11407,12
11525,12
12006,12
12026,12
12046,12
12067,12
12647,12
12846,12
12966,12
13167,12
13317,12
2329,13
2347,13
2367,13
2387,13
4327,13
4367,13
4966,13
5006,13
5287,13
5317,13
5765,13
5826,13
5926,13
5956,13
6407,13
6567,13
6577,13
6597,13
6886,13
6916,13
7207,13
7237,13
7527,13
7557,13
9367,13
9407,13
10006,13
10046,13
1247,14
1327,14
1527,14
1547,14
1567,14
1587,14
1846,14
1866,14
1886,14
1906,14
2167,14
2187,14
2207,14
2227,14
2487,14
2507,14
2527,14
2547,14
4247,14
4287,14
4886,14
4926,14
7447,14
7457,14
7467,14
7477,14
7507,14
9287,14
9327,14
9527,14
9567,14
9926,14
9966,14
10167,14
10207,14
10487,14
10811,14
11127,14
11487,14
11567,14
12087,14
12107,14
12127,14
12147,14
12287,14
12307,14
12717,14
12777,14
12886,14
13036,14
13097,14
13209,14
4167,15
4207,15
4407,15
4447,15
4807,15
4846,15
5046,15
5087,15
5367,15
5377,15
6006,15
6036,15
6447,15
6647,15
6677,15
6966,15
6996,15
7287,15
7317,15
7607,15
7637,15
9056,15
9087,15
9107,15
9207,15
9247,15
9687,15
9707,15
9727,15
9737,15
9747,15
9846,15
9886,15
10571,15
11020,15
11211,15
11687,15
11707,15
11727,15
11747,15
12167,15
12187,15
12207,15
12227,15
12327,15
12347,15
12367,15
12387,15
12687,15
12807,15
13006,15
13127,15
13311,15
1095,16
1177,16
1367,16
1607,16
1637,16
1747,16
1926,16
2046,16
2067,16
2245,16
2265,16
2285,16
2305,16
2567,16
2597,16
2627,16
2657,16
2687,16
2707,16
2727,16
2747,16
2767,16
2787,16
2806,16
2826,16
2846,16
2866,16
2886,16
2906,16
2926,16
2946,16
2966,16
2986,16
3006,16
3026,16
3926,16
3956,16
3986,16
4087,16
4127,16
4567,16
4587,16
4607,16
4617,16
4727,16
4767,16
5846,16
5876,16
5916,16
8807,16
8836,16
8856,16
8876,16
8896,16
8916,16
8936,16
8956,16
8996,16
9026,16
9127,16
9167,16
9767,16
9805,16
10247,16
10267,16
10411,16
10647,16
10737,16
10890,16
11050,16
11287,16
11327,16
11367,16
11417,16
11607,16
11647,16
11657,16
2705,17
3687,17
3717,17
3737,17
3757,17
3777,17
3797,17
3816,17
3836,17
3866,17
3886,17
3906,17
4006,17
4046,17
4647,17
4687,17
5127,17
5157,17
5187,17
5207,17
5527,17
5557,17
6167,17
6187,17
6487,17
6527,17
6537,17
6727,17
6757,17
6807,17
6836,17
7046,17
7077,17
7127,17
7157,17
7367,17
7397,17
7687,17
7717,17
7747,17
7777,17
7807,17
7826,17
7846,17
7866,17
7886,17
7906,17
7926,17
7946,17
7966,17
7986,17
8006,17
8026,17
8046,17
8067,17
8087,17
8107,17
8127,17
8147,17
11645,17
